record_id,title,author,date,place,country,language,publisher,genre,n_annotations
14919458,Den Danske Hærs Historie til Nutiden og den Norske Hærs Historie indtil 1814,"Vaupell, Otto Frederik von",1872,Kjøbenhavn,,Danish,,Non-fiction,1
14919460,De Bloedstrijd onzer vaderen tegen Spanje [from the time of Charles V. to 1648] beschreven ... voor het Nederlandsche Volk. ... Met 12 ... platen,"Vergers, Pieter",1871,Doesborgh,,Dutch,,Non-fiction,1
14919461,"Geschiedenis der laatste 200 Jaren, van 1648 tot 1848. Vervolg op 'De Bloedstrijd onzer vaderen,' van Karel V. tot 1648","Vergers, Pieter",1873,Doesborgh,,Dutch,,Non-fiction,1
14919464,Bidrag till historien om Sveriges krig med Danmark 1643-1645,"Vessberg, Vilhelm",1895,Stockholm,,Swedish,,Non-fiction,1
14919465,Nederland en Cromwell. Eene Voorlezing,"Vreede, George Willem",1853,Utrecht,,Dutch,,Non-fiction,1
14919466,"Oranje en de Bataafsche Republiek, in diplomatische betrekking tot den eersten Napoleon. Eene voorlezing","Vreede, George Willem",1859,Utrecht,,Dutch  French,,Fiction,1
14919467,"Voorouderlijke Wijsheid in hagehelijke tijden. Het Ministerie der Raadpensionarissen S. van Slingelandt, P. Steyn en L. P. van de Spiegel herdacht","Vreede, George Willem",1872,Utrecht,,Dutch,,Fiction,1
14919468,"Een vergeten hoofdstuk. Blanke Slaven. Supplement op het historisch gedenkboek 'Eene Halve Eeuw, 1848-1898' [by J. P. Ritter]","Waardt, Jan de",1898,Amsterdam,,Dutch,,Non-fiction,1
14919474,"Actmœssige Bidrag til Danmarks Historie i det nittende Aarhundrede, etc. Deel I","Wegener, Caspar Frederik",1851,Kiøbenhavn,,Danish,,Non-fiction,1
14919476,"Bidrag till den Nordiska diplomatiens historia under sednare hälften af det sjuttonde århundradet. Sverges förbund med Frankrike 1672. Akademisk afhandling, etc","Weibull, Martin Johan Julius",1865,Lund,,Swedish,,Non-fiction,1
14919478,"Hertig Karls furstendöme under åren 1568-1592. Akademisk afhandling, etc","Westling, Gustaf Oskar Fredrik",1883,Sundsvall,,Swedish,,Non-fiction,1
14919479,"G. W. Chronique Flamande 1571-1584. Avec introduction et notes par É. Varenbergh, etc","Weydts, Guillaume",1869,Bruges  La Haye,,Dutch  French,,Non-fiction,1
14919481,Om Svenska Riddarhuset och dess ätter,"Wieselgren, Sigfrid",1869,Stockholm,,Swedish,,Non-fiction,1
14919482,Geschiedenis,"Wijnne, Jan Adam",1872,Groningen,,Dutch,,Non-fiction,1
14919484,Kurze Staatsgeschichte der Herzogthümer Schleswig und Holstein,"Wippermann, Eduard",1847,Halle,,German,,Fiction,2
14919485,Geschiedenis der zeventien Nederlanden,"Witkamp, Pieter Harme",1873,Amsterdam,,Dutch,,Non-fiction,1
14919489,Finlands Historia från den äldsta tiden intill våra dagar ... Öfversättning från Finskan af R. Hertzberg. Autoriserad upplaga,"Yrjö-Koskinen, Yrjö Sakari",1874,Stockholm,,Swedish,,Non-fiction,1
14919491,"Sveriges underhandlingar om beväpnad Neutralitet åren 1778-80. Akademisk afhandling, etc","Zachrisson, Carl August",1863,Upsala,,Swedish,,Non-fiction,1
14919494,"Inventaris van het groot Archief der gemeente 's Hertogenbosch, etc","Zuijlen, Rogier Adriaan van",1860,'s Hertogenbosch,,Dutch,,Non-fiction,1
14919495,Jacob Ekelunds lärobok for första begynnare i fäderneslandets historia. Tionde upplagan...af C.F. Wiberg,"Wiberg, Carl Fredrik",1863,,,Swedish,,Non-fiction,1
14939305,"Rinaldo. A dramatic poem, in three acts","Abrahall, Chandos Hoskyns",1863,London,England,English,J. S. Hodson,Fiction,5
14939315,The Age Reviewed: a satire [In verse. By Robert Montgomery.],,1828,London,England,English,W. C. Wright,Fiction,5
14939366,Sveriges krig i Tyskland åren 1805-1807 ... Med tre kartor,"Björlin, Johan Gustaf",1882,Stockholm,,Swedish,,Non-fiction,1
14939367,"Bonderesningen i svenska Österbotten. En episod från 1808 års finska krig. Dagboksanteckningar af Kanslirådet P. J. Bladh, sammanstälda af J. Oskar I. Rancken","Bladh, Peter Johan",1882,Stockholm,,Swedish,,Non-fiction,1
14939397,The Banquet: in three cantos [By Hans Busk.],"Busk, Hans",1820,London,England,English,"Sherwood, Neely & Jones",Fiction,5
14939424,Blossoms by the Way. A collection of choice poems. Edited by C. A. Cooke. Border designs by Sweeney,"Cooke, Carrie Adelaide",1882,Boston,,English,D. Lothrop,Fiction,5
14939508,History of the Great Civil War. 1642/1649 [Sixth series.],"Gardiner, Samuel Rawson",1886,London,England,English,Longmans,Non-fiction,5
14939669,The Power of Conscience ... and other works,"Latter, Thomas, of St. John's Wood",1891,London,England,English,Simkin & Marshall,Fiction,5
14939847,"Englische Geschichte, vornehmlich im sechzehnten und siebzehnten Jahrhundert. (Register.)","Ranke, Leopold von",1859,Berlin,,Dutch  French  German,,Non-fiction,1
14939851,"The Parliamentary History of England, from the passing of the Reform Bill of 1832","Raven, John, of New Southgate",1885,London,England,English,E. Stock,Non-fiction,4
14939941,Karl den Elfie och Svenska Folket på hans tid ... Med ... illustrationer,"Sjögren, Karl August Otto",1897,Stockholm,,Swedish,,Non-fiction,1
14939977,"The Building of the Empire: the story of England's growth from Elizabeth to Victoria. With ... illustrations, etc","Story, Alfred Thomas",1898,London,England,English,Chapman & Hall,Non-fiction,3
14939998,Skildringer fra den Slesvigske Krig 1864. Udgivet af Th. Thorson,"Thorson, Th",1865,Kjøbenhavn,,Danish,,Non-fiction,1
14940005,"Das Elsass im 17. und 18. Jahrhundert. Vortrag, etc","Trauttwein Von Belle, Eugen",1865,Berlin,,German,,Non-fiction,2
14940067,Den Danske Erobring af England og Normandiet,"Worsaae, Jens Jacob Asmussen",1863,Kjøbenhavn,,Danish,,Non-fiction,1
14940079,Finnische Geschichte von den frühesten Zeiten bis auf die Gegenwart ... Autorisirte Uebersetzung,"Yrjö-Koskinen, Yrjö Sakari",1874,Leipzig,,German,,Fiction,2
15105899,"Register van oorkonden, die in het Charterboek van Friesland [i.e. 'Groot Placaat en Charter-Boek van Friesland'] ontbreken, tot het jaar 1400, etc","Colmjon, Gerben, Rijkarchivaris van Friesland",1883,Leeuwarden,,Dutch,,Non-fiction,1
15105916,Der Winterfeldzug in Schleswig-Holstein,"Dedenroth, von, of the Garde-Landwehr",1864,Berlin,,German,,Non-fiction,2
15105921,"The Last Forty Years: Canada since the union of 1841 [With plates, including portraits.]","Dent, John Charles",1881,Toronto,,English,George Virtue,Non-fiction,3
15105975,"Geschichte, Statistik und Urkunden-Sammlung über Wallis","Furrer, Sigismund",1850,Sitten,,German  Latin,,Fiction,2
15106004,British Battles on Land and Sea,"Grant, James",1884,London,England,English,Cassell,Non-fiction,3
15106024,Uit de Dagen der Patrioten. Vier schetsen,"Hartog, Jan",1897,Amsterdam,,Dutch,,Non-fiction,1
15106040,"Rustringen, die ursprüngliche Heimath der ersten Russischen Grossfürsten Ruriks und seiner Brüder","Hollmann, Hermann Friedrich",1816,Bremen,,German,,Non-fiction,2
15106063,Historisk öfversigt öfver Sveriges Befästningsväs nde under tidsskedet 1523-1899 ... Med 8 Kartor,"Jungstedt, Hugo",1899,Stockholm,,Swedish,,Non-fiction,1
15106091,"Topographisk-historisk Udsigt over Kjøbenhavns Belejring 1807 ... Topographisch-historische Ansicht der Belagerung Kopenhagens, etc. Dan. and Germ","Lahde, Gerhard Ludvig",1807,Copenhagen,,Danish  German,,Non-fiction,1
15106094,English Constitutional History. A text book for students and others,"Langmead, afterwards Taswell-Langmead, Thomas Pitt",1875,London,England,English,,Non-fiction,5
15106128,Finmarken. Samlinger til Finmarkens Historie. Med et Kart,"Magnus, Aksel",1889,Kjøbenhavn,,Swedish,,Non-fiction,1
15106170,Finska Kriget 1808-1809 [Illustrated.],"Nordensvan, Carl Otto",1898,Stockholm,,Swedish,,Non-fiction,1
15106190,"Responsibilities of the Founders of Republics: an address on the Peninsula of Sabino, on the ... anniversary of the planting of the Popham Colony, August 29, 1865","Patterson, James W.",1865,Boston  Massachusetts,United States of America,English,,Non-fiction,3
15106237,Geschiedenis der oostenrijksche Nederlanden. Belgien onder Karel VI,"Ruckelingen, Lodewyk van",1864,Antwerpen,,Dutch,,Fiction,1
15106243,Fennomani och Skandinavism,"Sárkilax, Peder",1855,Stockholm,,Swedish,,Non-fiction,1
15106246,Tracts Illustrative of the Traditionary & Historical Antiquities of Scotland [Edited by Robert Buchanan.],Scotland,1836,Edinburgh,Scotland,English,J. Stillie,Non-fiction,3
15106252,Geschiedenis der Burgerwapening in Nederland,"Siegenbeek, Matthijs",1831,Leiden,,Dutch,,Non-fiction,1
15106272,"History of New York City, from the discovery to the present day. (Supplement, containing the prominent Mercantile Houses and Corporate Bodies that have contributed materially to the growth & prosperity of New York City. Compiled by E. Cleave.)","Stone, William L. (William Leete)",1872,New York,United States of America,English,,Non-fiction,3
15106334,Geschiedenis van Suriname,"Wolbers, Julien",1861,Amsterdam,,Dutch,,Non-fiction,1
15106347,Kritiek der Friesche Geschiedschrijving,"Zeeburgh, Jan van Bolhuis van",1873,'s Gravenhage,,Dutch,,Non-fiction,1
15106349,Erindringer fra Felttoget 1864,"Zimmermann, Axel",1867,Kjøbenhavn,,Danish,,Non-fiction,1
15111150,"Historisk reklamationer rörande 1788, 89 och 90, samt 1808 och 9 årens fälttåg in Finland",Finland,1859,Örebro,,Swedish,,Non-fiction,1
15111151,Curious Episodes in Scottish History,"Fittis, Robert Scott",1895,Paisley,Scotland,English,A. Gardner,Non-fiction,4
15111171,Det Oldenborgske Kongehus i Denmark af J. H. Billeder og Text,J. H.,1856,Kiøbenhavn,,Danish,,Non-fiction,1
15111173,The Constitutional History of England from the Accession of Henry VII to the Death of George II,"Hallam, Henry",1827,Paris,France,English,A. & W. Galignani,Non-fiction,3
15111184,"The History of England to the Revolution in 1688. New edition, with the author's last corrections, etc","Hume, David",1789,London,England,English,,Non-fiction,5
15111193,A Concise History of Ireland from the earliest times to 1837,"Joyce, P. W. (Patrick Weston)",1893,Dublin,Ireland,English,Gill,Non-fiction,3
15111214,"The History of Ireland, from the Treaty of Limerick to the present time; being a continuation of the History of the Abbé Macgeoghegan. Compiled by J. Mitchel","Mitchel, John",1868,New York,United States of America,English,,Non-fiction,4
15111244,"Social Life in Scotland, etc","Rogers, Charles",1884,Edinburgh,Scotland,English,W. Paterson,Non-fiction,3
15115533,"Alfred the Great, and other stories from history ... Illustrated, etc","Alfred, King of England",1871,London,England,English,Groombridge,Non-fiction,3
15115537,Handlingar ur V. Brinkman'ska archivet på Trolle-Ljungby. Utgifne af G. Andersson,"Andersson, Gustaf",1859,Örebro,,Swedish,,Non-fiction,1
15115540,Bidrag til Kundskab om Færøernes Befolknings Anthropologi og specielt craniologiske Forhold ... Særtyk af dansk geografisk Tidskrift,"Arbo, Carl Oscar Eugen",1893,Kjøbenhavn,,Danish,,Non-fiction,1
15115698,"Vreest God, eert den Koning. Rede, etc","Hooft, J. van 't, minister of the Dutch Reformed Church",1898,Vlaardingen,,Dutch,,Fiction,1
15115714,"'Wij loven, dat Uw Naam nabij is.' Gelegenheidspreek uitg sproken ... bij de meerderjarigheid van Koningin Wilhelmina","Kouwenhoven, H. J.",1898,Groningen,,Dutch,,Non-fiction,1
15115723,Herinneringen uit den worstelstrijd met Spanje ... Met op staal gegraveerde platen,"Lennep, J. van (Jacob)",1853,'sGravenhage,,Dutch,,Fiction,1
15115750,Rede uitgesproken ... ter gelegenheid van de aanvaarding der regeering door H. M. Koningin Wilhelmina,"Moltzer, J. E.",1898,Deventer,,Dutch,,Fiction,1
15115766,"De Berenning van Aardenburg in 1672, Verzameling van uit en onuitgegeven stukken aangaande de geschiedenis van Aardenburg van 1660-1680","Oijen, G. A. Vorstermann van",1872,Schoonhoven,,Dutch,,Non-fiction,1
15115775,Bilder aus Alt-England,"Pauli, Reinhold",1876,Gotha,,German,,Fiction,2
15115785,The Conqueror and his Companions,"Planché, J. R. (James Robinson)",1874,London,England,English,,Non-fiction,3
15115787,De Forenede Staters Historie ... Første Del,"Pontoppidan, Morten",1892,København,,Danish,,Non-fiction,1
15115795,"Geschiedkundige aanteekeningen, rakende proeven van Europesche Kolonisatie in Suriname","Raders, Reinier Frederik van, Baron",1860,'s Gravenhage,,Dutch,,Fiction,1
15115813,Kongeriget Skotlands endelige Forening med Kongeriget England til Kongeriget Storbritannien,"Schiern, Frederik Eginhard Amadeus",1867,Kjøbenhavn,,Danish,,Non-fiction,1
15173005,"Neêrlands heldendaden te land, van de vroegste tijden af tot in onze dagen. (Bijlagen.-Algemeen register.) [With maps.]","Bosscha, Joannes, the Elder",1834,Leeuwarden,,Dutch,,Non-fiction,1
15173041,"Teckningar ur Sveriges historia af C. A. Dahlström, med text af-","Dahlström, Carl Andreas",1851,Stockholm,,Swedish,,Non-fiction,1
15173081,"History of Eastern Vermont, etc","Hall, Benjamin Homer",1858,New York,United States of America,English,,Non-fiction,3
15173090,"History of Duryée's Brigade, during the Campaign in Virginia under Gen. Pope, and in Maryland under Gen. McClellan, in the Summer and Autumn of 1862","Hough, Franklin Benjamin",1864,Albany,United States of America,English,,Non-fiction,3
15173094,Stories of Ohio,"Howells, William Dean",1897,New York,United States of America,English,American Book,Non-fiction,3
15173116,The Defence of Richmond against the Federal Army under General McClellan. By a Prussian Officer in the Confederate Service. Translated from the Koelnische Zeitung,"McClellan, George Brinton, general",1863,New York,United States of America,English,,Non-fiction,3
15173145,Geschied- en redekunstig gedenkschrift van Nederlands herstelling in den jare 1813,"Palm, Johannes Henricus van der",1863,Schiedam,,Dutch,,Fiction,1
15173147,"A Narrative of the Campaign in the Valley of the Shenandoah, in 1861. L.P","Patterson, Robert, Major-General of Volunteers",1865,Philadelphia,,English,,Non-fiction,3
15173152,Southern History of the War.-The Third Year of the War,"Pollard, Edward Albert",1865,London,England,English,,Non-fiction,3
15173181,Frederik den Sjettes fortrolige Brevvexling med Norge [more especially with Prince Christian Augustus] i Aaret 1809. Udgiven af C. T. Sørensen,"Sörensen, Carl Theodor von",1889,Kjøbenhavn,,Danish,,Non-fiction,1
15173995,Washington in Lincoln's Time,"Brooks, Noah",1895,New York,United States of America,English,Century,Non-fiction,5
15174020,Journal of Army Life,"Glisan, Rodney",1874,San Francisco,,English,Bancroft,Non-fiction,4
15174024,"New York City and vicinity during the war of 1812-15. Being a military, civic and financial local history of that period, with ... anecdotes thereof, etc","Guernsey, Rocellus S.",1889,New York,United States of America,English,C. L. Woodward,Non-fiction,3
15174031,"General Sir William Howe's Orderly Book at Charlestown, Boston and Halifax, June 17 1775 to 1776 26 May. To which is added the official abridgement of General Howe's correspondence with the English Government during the siege of Boston ... Now first printed ... with an historical introduction by E. E. Hale. The whole collected and edited by B. F. Stevens","Howe, William, Viscount Howe",1890,London,England,English,B. F. Stevens,Non-fiction,3
15174039,"Centennial history of Erie County, New York; being its annals, from the earliest recorded events to the hundredth year of American independence","Johnson, Crisfield",1876,"Buffalo, New York",,English,,Non-fiction,3
15174045,"The Military Annals of Tennessee. First series, etc","Lindsley, John Berrien",1886,Nashville,United States of America,English,J. M. Lindsley,Non-fiction,3
15174055,"The Political History of the United States of America during the Period of Reconstruction (from April 15, 1865 to July 15, 1870), etc","Macpherson, Edward",1871,"Washington, District of Columbia",,English,Philp & Solomons,Non-fiction,3
15174071,"New York in the War of the Rebellion, 1861 to 1865 ... Second edition","Phisterer, Frederick",1890,Albany,United States of America,English,"Weed, Parsons",Non-fiction,3
15174091,Legends of the War of Independence and of the earlier Settlements in the West,"Smith, T. Marshall",1855,"Louisville, Kentucky",,English,J. F. Brennan,Non-fiction,5
15177976,"A Bibliographical and Historical Essay on the Dutch Books and pamphlets relating to New-Netherland, and to the Dutch West-India Company and to its possessions in Brazil, Angola, etc. As also on the maps, charts, etc. of New-Netherland, with fac-similes of the Map of New Netherland by N. I. Visscher and of the three existing views of New-Amsterdam, etc","Asher, G. M. (Georg Michael)",1854,Amsterdam,,Dutch  English,,Non-fiction,1
15177986,"Lenau and Young Germany in America ... Dissertation, etc","Baker, Thomas Stockham",1897,"Phila, Pennsylvania",,English,C. Stockhausen,Non-fiction,4
15178024,Berättelse om Londons polis,"Brink, Carl Olof",1851,Stockholm,,Swedish,,Non-fiction,1
15178025,Historisk öfversigt af fängelse-systemerna samt svenska lagstiftningen rörande fängelserna,"Brink, Carl Olof",1848,Stockholm,,Swedish,,Non-fiction,1
15178068,A Forgotten Borough [Blechingley] . (Reprinted from 'Bygone Surrey.'),"Clinch, George",1895,Hull,England,English,W. Andrews,Non-fiction,3
15178076,"History of the Colony of Queensland from 1700 to the close of the year 1881 ... Volume 1. From 1770 to the separation of the district of Moreton Bay from New South Wales, and its constitution as a separate colony in December, 1859","Coote, William",1882,Brisbane,,English,William Thorne,Non-fiction,3
15178175,The Hawaiian Incident. An examination of Mr. Cleveland's attitude toward the Revolution of 1893,"Gillis, James A.",1897,Boston  Massachusetts,United States of America,English,Lee & Shepard,Non-fiction,3
15178209,"Crime: its Amount, Causes, and Remedies","Hill, Frederic",1853,London,England,English,,Non-fiction,4
15178317,Straf-geen kwaad. Redevoering,"Modderman, A. E. J.",1864,Amsterdam,,Dutch,,Non-fiction,1
15178360,Cavite e Santiago,"Parodi, Domenico",1898,Genova,,Italian,,Fiction,1
15178459,"Los antiguos Mexicanos [Being the sections of Div. II, Part. 1. B. of 'Descriptive Sociology,' relating to the Ancient Mexicans.] Traducción por Daniel y Genaro García","Spencer, Herbert",1896,México,,Spanish,,Non-fiction,1
15178472,"The Women of England, their social duties, and domestic habits. Second edition","Stickney, afterwards Ellis, Sarah",1839,London,England,English,,Non-fiction,3
15178473,The Animal Creation; its claims on our Humanity stated and enforced,"Styles, John",1839,London,England,English,,Non-fiction,5
15178478,"Historia del conflicto de las Carolinas. Prueba del derecho de soberanía que sobre ellas posee España, y demostración de la trascendencia que tiene la mediación del Papa","Taviel De Andrade, Enrique",1886,Madrid,,Spanish,,Non-fiction,1
15178481,Lehrbuch des gemeinen deutschen Strafrechts,"Temme, Jodocus Deodatus Hubertus",1876,Stuttgart,,German,,Non-fiction,2
15178503,Las Operaciones navales durante la guerra entre Chile i la Confederacion peruboliviana 1836-37-38,"Uribe Orrego, Luis",1891,Santiago de,Chile,Spanish,,Non-fiction,1
